customer_id,payment_id,order_id,amount,currency,payment_method,payment_status,failure_reason,failure_code,failure_source,failure_step,customer_age_days,previous_payment_count,previous_success_count,previous_failure_count,customer_success_rate,average_transaction_amount,customer_lifetime_value,days_since_last_payment,retry_count,previous_recovery_count,subscription_status,subscription_age_days,time_of_day,day_of_week,merchant_category,customer_segment,historical_recovery_rate,previous_intervention,recovery_action,recovery_probability,recovered,recovered_amount
cus_965,pay_965,ord_965,2020.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,657,7,5,2,0.7142857142857143,1710.4283323457516,14394.89457724391,75,0,1,active,28,2,1,education,regular,0.5766568241562829,CUSTOMER_NOTIFICATION,RETRY,0.4876374113203046,0,0.0
cus_966,pay_966,ord_966,680.0,INR,wallet,failed,expired_card,expired_card,customer,payment_authentication,1292,9,8,1,0.8888888888888888,589.2966403848975,12569.092529344509,89,1,1,past_due,211,8,1,health,regular,0.6447752183426997,ALTERNATIVE_PAYMENT_METHOD,ALTERNATIVE_PAYMENT_METHOD,0.6191562646645354,1,680.0
cus_967,pay_967,ord_967,1750.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1462,8,3,5,0.375,1786.4161977686406,20577.257334558923,176,0,1,active,393,16,2,retail,regular,0.5701117899420762,HUMAN_ESCALATION,RETRY,0.5522701446783813,1,1750.0
cus_968,pay_968,ord_968,1210.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,634,12,12,0,1.0,1472.1071310171726,27189.48066673908,34,0,1,active,938,8,5,education,regular,0.8538701050381486,HUMAN_ESCALATION,REMINDER,0.8655616326135266,1,1210.0
cus_969,pay_969,ord_969,1280.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,444,8,7,1,0.875,1463.9626868199825,13167.905019323216,43,0,0,active,991,22,4,health,vip,0.9763209493272613,REMINDER,RETRY,0.8289727153801906,1,1280.0
cus_970,pay_970,ord_970,1050.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,864,8,5,3,0.625,925.9225607468534,11027.963653544955,104,1,2,none,893,10,0,education,regular,0.6490133098498188,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.6675134893601266,1,1050.0
cus_971,pay_971,ord_971,1760.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1326,10,7,3,0.7,1277.6090732722841,37890.170428985315,28,1,0,active,840,3,0,retail,vip,0.8686817441272512,REMINDER,RETRY,0.7830274793094034,1,1760.0
cus_972,pay_972,ord_972,760.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,899,7,6,1,0.8571428571428571,808.97604007428,8740.334954070266,10,0,1,active,29,21,4,health,regular,0.5915679908985733,RETRY,ALTERNATIVE_PAYMENT_METHOD,0.5161187570597933,0,0.0
cus_973,pay_973,ord_973,1830.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,517,7,2,5,0.2857142857142857,1803.3550292243576,12187.489409333664,88,0,1,none,96,6,4,education,new,0.6527707828005502,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.79458654167296,1,1830.0
cus_974,pay_974,ord_974,1260.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1164,5,5,0,1.0,1141.9820674788482,14703.93987135759,43,1,1,none,893,8,2,retail,regular,0.9142192173610567,NO_ACTION,RETRY,0.8528645874826477,0,0.0
cus_975,pay_975,ord_975,710.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,270,4,3,1,0.75,772.2859780550592,4214.935581660369,121,2,1,none,359,8,1,health,regular,0.3729733679514222,HUMAN_ESCALATION,NO_ACTION,0.48876525922424263,1,710.0
cus_976,pay_976,ord_976,260.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,410,4,4,0,1.0,330.46299292402165,2110.2781637685875,16,2,1,none,161,11,5,saas,regular,0.4163072039931687,CUSTOMER_NOTIFICATION,NO_ACTION,0.4767639854248771,0,0.0
cus_977,pay_977,ord_977,4660.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,229,13,12,1,0.9230769230769231,5788.1635728379715,56571.57323122664,3,0,0,past_due,536,14,6,health,new,0.8056160891141476,CUSTOMER_NOTIFICATION,RETRY,0.8279765014821191,0,0.0
cus_978,pay_978,ord_978,3810.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,1369,4,3,1,0.75,4188.7197934703245,34517.06745057648,39,1,0,active,920,13,6,saas,regular,0.6652493395290496,NO_ACTION,ALTERNATIVE_PAYMENT_METHOD,0.544288519950433,0,0.0
cus_979,pay_979,ord_979,810.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,1411,7,4,3,0.5714285714285714,1033.2120250754012,12615.22897500875,154,0,1,active,796,15,5,saas,new,0.306869381689705,ALTERNATIVE_PAYMENT_METHOD,NO_ACTION,0.3827444286605768,0,0.0
cus_980,pay_980,ord_980,3570.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1437,7,5,2,0.7142857142857143,3346.4250371596117,34206.39341366137,99,0,1,past_due,418,6,0,saas,regular,0.7820145062921318,HUMAN_ESCALATION,RETRY,0.7531512029460824,1,3570.0
cus_981,pay_981,ord_981,650.0,INR,netbanking,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,35,7,6,1,0.8571428571428571,494.41189492148476,4618.28563868854,50,1,0,none,192,23,3,education,new,0.2632736075057676,RETRY,NO_ACTION,0.4235759882454629,0,0.0
cus_982,pay_982,ord_982,1330.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,1348,10,10,0,1.0,1291.909810366726,20846.882342810746,107,2,0,active,766,11,1,saas,vip,0.47298189608322416,CUSTOMER_NOTIFICATION,NO_ACTION,0.4959181324321719,0,0.0
cus_983,pay_983,ord_983,1060.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,329,9,4,5,0.4444444444444444,1162.008802621516,9649.427607417967,116,1,1,active,90,23,2,health,vip,0.5092092189644292,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.5612384323310694,0,0.0
cus_984,pay_984,ord_984,1370.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1428,6,5,1,0.8333333333333334,1617.7678416611825,12225.154688154147,79,0,0,past_due,114,1,6,saas,regular,0.8394349416500343,RETRY,REMINDER,0.717490163862684,1,1370.0
cus_985,pay_985,ord_985,3450.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,511,12,8,4,0.6666666666666666,4356.643570723944,67699.04012685694,31,2,0,none,733,7,1,retail,new,0.5759845470873992,CUSTOMER_NOTIFICATION,REMINDER,0.6551287627176087,0,0.0
cus_986,pay_986,ord_986,1210.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,459,9,9,0,1.0,1222.4522337342883,10661.169933781333,66,0,1,past_due,184,19,4,retail,vip,0.709798431816259,REMINDER,RETRY,0.8702838581990221,1,1210.0
cus_987,pay_987,ord_987,1290.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,985,6,6,0,1.0,1191.7512638952242,17449.79119129656,156,0,0,none,21,4,0,saas,new,0.7004319478754963,RETRY,ALTERNATIVE_PAYMENT_METHOD,0.7477147725830096,1,1290.0
cus_988,pay_988,ord_988,3800.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,1185,6,5,1,0.8333333333333334,3302.1976412801127,43019.26793616285,126,1,2,none,991,15,5,health,new,0.6817001534491578,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.747352266085508,1,3800.0
cus_989,pay_989,ord_989,1920.0,INR,netbanking,failed,upi_error,upi_error,customer,payment_authentication,564,13,11,2,0.8461538461538461,2043.0901239855475,31440.577642836248,64,0,1,past_due,515,5,2,health,new,0.9053400849822695,CUSTOMER_NOTIFICATION,RETRY,0.8849276195666098,1,1920.0
cus_990,pay_990,ord_990,1000.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,1236,11,8,3,0.7272727272727273,1115.6586669087699,14884.729033917509,161,1,0,active,783,19,0,health,new,0.41420593786462845,RETRY,RETRY,0.28599189998953006,0,0.0
cus_991,pay_991,ord_991,2300.0,INR,netbanking,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,31,11,8,3,0.7272727272727273,2482.7115562977724,49750.48000884598,33,0,0,none,706,14,1,health,new,0.5767370474482574,NO_ACTION,REMINDER,0.6140915494470724,0,0.0
cus_992,pay_992,ord_992,4880.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1347,10,6,4,0.6,3987.3566345014633,70793.4788192304,30,0,0,none,823,11,2,saas,new,0.7636229689941239,RETRY,RETRY,0.730735027261457,1,4880.0
cus_993,pay_993,ord_993,5200.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,775,5,5,0,1.0,5032.155968094071,61875.990323538,3,0,1,past_due,666,6,4,saas,new,0.759051697684291,REMINDER,REMINDER,0.772591374293376,0,0.0
cus_994,pay_994,ord_994,480.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,805,12,9,3,0.75,357.3911652832761,4872.357713829813,16,0,0,none,710,22,5,health,regular,0.7215919518397704,RETRY,RETRY,0.6750966676001114,0,0.0
cus_995,pay_995,ord_995,510.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1326,4,3,1,0.75,516.2378828335939,2684.481879847513,55,0,1,active,510,19,6,saas,vip,0.7035564920394264,REMINDER,RETRY,0.8047936032749234,1,510.0
cus_996,pay_996,ord_996,4910.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,83,6,5,1,0.8333333333333334,4068.0318236583753,47223.73243050407,9,0,1,none,160,11,5,education,vip,0.8869790205393717,REMINDER,RETRY,0.8927476952407122,1,4910.0
cus_997,pay_997,ord_997,1360.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,1329,7,7,0,1.0,1677.5662665697675,9537.389462401348,68,0,0,past_due,781,11,0,saas,regular,0.5720958562950791,ALTERNATIVE_PAYMENT_METHOD,ALTERNATIVE_PAYMENT_METHOD,0.48108056786487574,0,0.0
cus_998,pay_998,ord_998,200.0,INR,wallet,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,305,14,13,1,0.9285714285714286,236.9863912259294,3489.288866404102,12,0,0,past_due,483,18,5,education,regular,0.5904511466399488,NO_ACTION,REMINDER,0.6700553592923649,1,200.0
cus_999,pay_999,ord_999,870.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1487,10,10,0,1.0,990.8188395671966,13168.041297076596,6,1,0,none,590,0,6,health,regular,0.5837768045023536,HUMAN_ESCALATION,RETRY,0.604582238519334,0,0.0
cus_0,pay_1000,ord_1000,1170.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,1078,12,9,3,0.75,897.9130036255817,15807.576076136427,104,1,1,none,303,18,4,saas,vip,0.5942547459958664,NO_ACTION,REMINDER,0.6046097602993826,0,0.0
cus_1,pay_1001,ord_1001,1320.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,514,9,8,1,0.8888888888888888,1277.8644104819473,12064.661423962334,99,0,2,active,823,18,2,health,regular,0.4450931949096075,ALTERNATIVE_PAYMENT_METHOD,REMINDER,0.596924358447386,1,1320.0
cus_2,pay_1002,ord_1002,3890.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,100,4,3,1,0.75,3143.6009810143714,20400.11656262665,143,0,2,active,755,17,5,retail,regular,0.7699486468970458,RETRY,RETRY,0.7013367012248448,1,3890.0
cus_3,pay_1003,ord_1003,710.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,184,12,9,3,0.75,515.6481985404084,7451.778950032494,81,1,0,past_due,580,10,0,retail,new,0.3595270256584865,RETRY,RETRY,0.42004137138396586,1,710.0
cus_4,pay_1004,ord_1004,4610.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,183,7,5,2,0.7142857142857143,4340.230531265175,35209.898950422,155,1,1,none,181,11,0,health,new,0.5261530067771631,REMINDER,ALTERNATIVE_PAYMENT_METHOD,0.5343431729289891,0,0.0
cus_5,pay_1005,ord_1005,2400.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,105,4,4,0,1.0,2131.7740802074613,9351.837310791305,88,1,1,none,432,23,0,health,regular,0.6680411608152216,HUMAN_ESCALATION,RETRY,0.6101610063828876,1,2400.0
cus_6,pay_1006,ord_1006,500.0,INR,wallet,failed,expired_card,expired_card,customer,payment_authentication,924,7,5,2,0.7142857142857143,625.4639814380167,7753.1623421523545,48,0,2,none,258,16,4,education,regular,0.42180690831839085,REMINDER,ALTERNATIVE_PAYMENT_METHOD,0.35379854244841424,0,0.0
cus_7,pay_1007,ord_1007,1310.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1300,6,5,1,0.8333333333333334,1644.8914258065302,8338.44911308373,24,0,1,active,597,18,0,saas,vip,0.6911272670931569,CUSTOMER_NOTIFICATION,RETRY,0.8135161338339608,1,1310.0
cus_8,pay_1008,ord_1008,2970.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1199,11,4,7,0.36363636363636365,3744.8597504620884,25006.754556304983,88,1,0,none,68,11,0,retail,new,0.7771520217318593,NO_ACTION,RETRY,0.7392294388637378,1,2970.0
cus_9,pay_1009,ord_1009,1880.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,1122,3,3,0,1.0,1332.1671697406018,14623.376955881782,68,2,0,past_due,425,13,4,retail,new,0.6721116287718023,HUMAN_ESCALATION,REMINDER,0.5771745543672653,1,1880.0
cus_10,pay_1010,ord_1010,2640.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1470,9,8,1,0.8888888888888888,2669.9175117825316,44514.5338888609,92,0,1,none,980,9,4,health,regular,0.4284808777022484,CUSTOMER_NOTIFICATION,NO_ACTION,0.49760958499326285,0,0.0
cus_11,pay_1011,ord_1011,1000.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,941,13,8,5,0.6153846153846154,710.9432502830838,14659.78294586891,174,1,1,none,209,2,1,saas,regular,0.7237741765686263,REMINDER,RETRY,0.647796002666599,1,1000.0
cus_12,pay_1012,ord_1012,3150.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,143,11,9,2,0.8181818181818182,3347.453212351539,69650.03218417431,9,0,0,active,493,19,5,health,new,0.9322410001021215,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.8943563048906478,1,3150.0
cus_13,pay_1013,ord_1013,1210.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,745,12,10,2,0.8333333333333334,1216.1124966363484,28834.860001476613,64,0,2,active,471,12,3,health,regular,0.8594214447154733,NO_ACTION,RETRY,0.813447391495234,0,0.0
cus_14,pay_1014,ord_1014,23070.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,1137,11,6,5,0.5454545454545454,22106.311108674214,460465.8554213307,24,0,1,active,866,12,4,saas,regular,0.8208112466368725,ALTERNATIVE_PAYMENT_METHOD,ALTERNATIVE_PAYMENT_METHOD,0.7376850180141674,1,23070.0
cus_15,pay_1015,ord_1015,480.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,686,6,4,2,0.6666666666666666,351.15376577310974,4938.830226067681,142,0,0,active,948,14,5,saas,regular,0.3925815484221604,RETRY,ALTERNATIVE_PAYMENT_METHOD,0.48411859897597764,0,0.0
cus_16,pay_1016,ord_1016,26850.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,461,10,7,3,0.7,20484.45238952691,431249.6045072301,96,1,0,none,834,16,4,health,regular,0.4945439533881415,ALTERNATIVE_PAYMENT_METHOD,REMINDER,0.5920311273499156,0,0.0
cus_17,pay_1017,ord_1017,700.0,INR,netbanking,failed,expired_card,expired_card,customer,payment_authentication,741,11,11,0,1.0,621.4738696948925,16460.415557283424,22,0,0,past_due,587,20,2,health,new,0.7324815848871855,NO_ACTION,ALTERNATIVE_PAYMENT_METHOD,0.6191731200787922,1,700.0
cus_18,pay_1018,ord_1018,6450.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1171,5,4,1,0.8,5451.571799017216,50491.58812532332,143,0,1,active,420,17,3,retail,regular,0.8480221448635803,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.8815576830734322,1,6450.0
cus_19,pay_1019,ord_1019,4140.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,546,5,4,1,0.8,3342.221627473602,43498.12483267805,22,0,1,past_due,728,19,1,health,regular,0.7356552800780941,RETRY,RETRY,0.8830860744750031,1,4140.0
cus_20,pay_1020,ord_1020,730.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,530,6,4,2,0.6666666666666666,883.862947769903,4324.278860949314,138,1,2,active,50,17,4,health,new,0.5367802182415842,HUMAN_ESCALATION,RETRY,0.554815720404935,1,730.0
cus_21,pay_1021,ord_1021,3290.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,712,7,5,2,0.7142857142857143,2359.2329096540207,42403.521712758054,179,3,0,none,657,22,5,health,regular,0.6515202025920738,REMINDER,REMINDER,0.6639144088251497,0,0.0
cus_22,pay_1022,ord_1022,1100.0,INR,wallet,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,629,4,3,1,0.75,913.7976778839968,10925.390765453398,92,1,0,none,312,2,4,retail,regular,0.3169065898679343,CUSTOMER_NOTIFICATION,NO_ACTION,0.29392997437772983,0,0.0
cus_23,pay_1023,ord_1023,2380.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,316,6,3,3,0.5,2975.5242237603175,11878.104982792524,116,3,0,active,461,17,1,education,regular,0.3467379663139373,RETRY,NO_ACTION,0.38669290576335336,0,0.0
cus_24,pay_1024,ord_1024,2100.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,420,3,0,3,0.0,2568.3514399227934,8696.28791487888,4,1,0,active,649,2,6,saas,regular,0.4054249673409686,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.23308493138547906,1,2100.0
cus_25,pay_1025,ord_1025,1270.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,177,4,4,0,1.0,1159.6946497907543,10924.728731705409,119,0,1,active,407,11,5,education,regular,0.6221158180444321,HUMAN_ESCALATION,RETRY,0.7130907248742698,1,1270.0
cus_26,pay_1026,ord_1026,1170.0,INR,wallet,failed,card_declined,card_declined,customer,payment_authentication,1127,6,4,2,0.6666666666666666,1383.6979105344003,13545.890749824133,27,3,1,active,296,1,6,saas,vip,0.0,RETRY,NO_ACTION,0.14606971714988923,0,0.0
cus_27,pay_1027,ord_1027,2540.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,317,15,10,5,0.6666666666666666,2010.0045742670345,67237.0301430531,76,0,2,past_due,198,9,4,saas,regular,0.4100862078488625,HUMAN_ESCALATION,REMINDER,0.5582132379182674,1,2540.0
cus_28,pay_1028,ord_1028,730.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,1467,7,4,3,0.5714285714285714,791.5067087782344,11546.864832270927,92,1,1,active,402,9,4,retail,regular,0.47357983580601115,RETRY,ALTERNATIVE_PAYMENT_METHOD,0.5486668908689087,0,0.0
cus_29,pay_1029,ord_1029,760.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,1456,9,5,4,0.5555555555555556,934.7321509902885,6267.0495885475075,137,0,0,active,15,11,5,saas,new,0.7444450162357402,CUSTOMER_NOTIFICATION,RETRY,0.6983391174908705,1,760.0
cus_30,pay_1030,ord_1030,4700.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,1008,8,5,3,0.625,4620.949556793374,66733.41349949676,141,0,0,none,861,20,5,retail,new,0.5319335922101223,NO_ACTION,ALTERNATIVE_PAYMENT_METHOD,0.5539799706207724,1,4700.0
cus_31,pay_1031,ord_1031,2770.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1486,5,3,2,0.6,2216.3546563475384,25487.48134807635,167,1,1,active,863,7,3,education,regular,0.4974187545290776,NO_ACTION,NO_ACTION,0.4643163961051378,0,0.0
cus_32,pay_1032,ord_1032,490.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,1295,10,9,1,0.9,513.1675149201822,5214.77170659265,135,2,1,active,679,2,4,health,regular,0.09958875406669747,REMINDER,NO_ACTION,0.16829724133208243,0,0.0
cus_33,pay_1033,ord_1033,660.0,INR,wallet,failed,expired_card,expired_card,customer,payment_authentication,1127,6,4,2,0.6666666666666666,758.2766595339306,4512.829218741721,14,0,0,active,277,3,6,retail,regular,0.6802819195338441,REMINDER,ALTERNATIVE_PAYMENT_METHOD,0.6408266643497621,1,660.0
